Max Schmid of Grain,Max Misorientation,Shared Surface Area,Grain Size of Grain,m-prime,Sphericity of Grain,Delta Max Schmid,Delta Grain Size,Number of Neighbors,Number of High Neighbor Schmids,Number of High Grain Schmids,Delta Number of Schmids,Average Schmid Factor of Grain,Schmid Dominance Factor in Grain,Schmid Variance in Grain,FIP
0.495697665581232,0.9944942423377074,396.0,18792,0.2666496507987461,0.49666438,-0.08561026897359275,-11232,1,1.8,2,0.2,0.22867063922103814,0.040513587030243825,0.018445795947519494,0.0074654421316912
0.4895423585571521,0.9941840702712949,252.0,102816,-0.2599238290517662,0.11337603,-0.10458845835530062,-98280,1,1.5416666666666667,2,0.4583333333333333,0.21248441956269237,0.06942042471020454,0.020280096009404804,0.0091875274298334
0.49252628046350416,0.9664611493710421,720.0,10368,-0.13774819548273015,0.43235213,0.0004683277621938542,62856,2,1.75,2,0.25,0.26987652437158144,0.0032384194265884236,0.018073760116082218,0.0077876664954845
0.49751794109653175,1.0495451559363411,288.0,4752,0.0024610013786191738,0.30976385,-0.05480934863893089,48600,1,1.5,2,0.5,0.23546269084834917,0.035391099865410336,0.01775916070859361,0.0058646589563744
0.32001158429939464,1.0152435645974713,72.0,17928,-0.09201833661519104,0.50815928,0.13146167904184247,13824,2,1.625,0,-1.625,0.15235400662009302,0.02066063477314306,0.016146606146383347,0.0059623682669405
0.429594663244368,0.8435892360116101,324.0,11016,0.02942530232846301,0.0084059471,0.04313625187545289,106920,2,1.1111111111111112,1,-0.1111111111111111,0.1729439646718085,0.031172040899387243,0.018682643881466766,0.004753233405002
0.4849238258598509,0.9570520617430573,1188.0,7776,-0.070143844888731,0.40346324,-0.03721820000241571,135000,3,1.5,2,0.5,0.20810164606438417,0.03945548134274096,0.021639895831597932,0.0096619220340196
0.4520463576891504,0.91853830328861,864.0,5832,0.0022022975729224644,0.29362684,-0.01526061001601936,31536,4,1.7142857142857142,2,0.2857142857142857,0.17375701326589865,0.049604400210308874,0.02308719984789761,0.0114146156397288
0.48259509225918684,0.8784465351042201,324.0,84024,-0.09817020926346788,0.54202086,-0.033516878235099024,-71712,2,1.3333333333333333,3,1.6666666666666667,0.27361533463539933,0.023869642747018638,0.021952991638892683,0.0077978285774391
0.48634086222924144,0.8999899606634874,504.0,9504,-0.6497882389596373,0.34062257,-0.1663292779298468,8424,3,1.4444444444444444,2,0.5555555555555556,0.2769100085819898,0.01390419925516534,0.021326588471415477,0.0102219228688179
0.4790861111354872,0.9696432820271534,504.0,6480,-0.711692398484617,0.31717426,0.012282015370373656,11448,1,2.0,3,1.0,0.24270505819842755,0.06668978777583073,0.019521640707792182,0.007635815047052
0.3972851633137234,0.8595202172169312,144.0,27000,-0.15015040937160698,0.012193438,0.0504204625437118,115776,3,2.0,0,-2.0,0.16725214452834605,0.012868194577174752,0.01640799819951177,0.0083744789955224
0.4081252698263967,1.0431766160008982,252.0,34992,0.051748255663835556,0.049676482,0.0836093389151647,9936,1,1.5454545454545454,1,-0.5454545454545454,0.1746176289817238,0.05433454614589156,0.015140640115438815,0.0064838370850288
0.34893045494530645,1.0119314171751952,1080.0,22896,-0.14861859790568988,0.61140233,0.11770730206590524,-8208,2,1.0909090909090908,0,-1.0909090909090908,0.16279088148002788,0.023033560675527587,0.015167612425426965,0.0053953474637335
0.49825720330253964,1.0491484938407452,324.0,62856,0.10859450470393646,0.022766614,-0.025584342467266985,-25272,2,1.5,2,0.5,0.23799331521255365,0.03522782661678697,0.017553379004355343,0.0071641439274667
0.49502831821946086,0.9027289427870768,144.0,26784,0.43139050146295305,0.54150474,-0.03274477637013268,-6048,3,1.5,2,0.5,0.2259903218353716,0.05623557934758394,0.018680339063903074,0.010756816848256
0.4666377570112117,1.0119314171751952,1080.0,14688,0.09727185562842536,0.44693509,-0.11770730206590524,8208,3,1.25,1,-0.25,0.2154389288183768,0.08842440542752106,0.020381045853170632,0.0059713773074307
0.47272257604984,0.8234559719582983,108.0,19224,-0.02199472875658754,0.0051863566,-0.029610798191229748,-7128,3,1.8571428571428572,2,0.14285714285714285,0.20038611683998764,0.01778728514715383,0.02348562842459756,0.0051977532147363
0.4490782140240878,0.9583394314612691,72.0,12312,0.0029806585172731117,0.41295573,0.043448066439416344,-1944,4,1.9333333333333333,1,-0.9333333333333333,0.1985858120896111,0.07076408885437085,0.02191681340261112,0.00895635186938
0.49136812650586087,1.0146582835213107,216.0,17928,-0.06392851947146459,0.019341009,-0.020408107067358683,73440,2,2.0,2,0.0,0.2268877672028242,0.07012496456801554,0.018672070475068837,0.0088126946654926
0.4622835418493282,1.0397482127237196,216.0,20736,-0.9134835067152581,0.49620581,0.03523439924720356,-15984,2,2.0833333333333335,1,-1.0833333333333333,0.18370422277603027,0.10572319831512389,0.02209706545393465,0.0100739939371038
0.35812488461836445,0.8593699388139462,144.0,5184,0.20586417504556637,0.32910731,0.09095332940572337,7128,3,1.1428571428571428,0,-1.1428571428571428,0.15944064696998464,0.008698847249451247,0.015475252912036164,0.0097192141880819
0.3519540424925406,0.9733099418292722,2916.0,65664,0.12852959827356314,0.48849469,0.08264167091684993,-20304,1,1.619047619047619,0,-1.619047619047619,0.16104352171068148,0.029121668476673912,0.014749443209543559,0.0076089301614934
0.4727309151198209,0.9970409547292562,1368.0,117936,0.021841467314577014,0.0060442793,-0.009774217045177724,-28512,2,1.5769230769230769,1,-0.5769230769230769,0.18685109014302712,0.10512746992525807,0.02355144568782414,0.0094389559142676
0.373395237249302,0.9130519946052607,432.0,6264,0.052847944616777304,0.27537084,0.08027224627322954,5616,3,1.5,0,-1.5,0.1658102235726465,0.03145380724481389,0.014463132947272393,0.0049327389190464
0.4395572209860713,1.0724824885557724,180.0,14904,0.19495789528105442,0.012226384,0.035704712290359486,1944,2,1.3636363636363635,1,-0.36363636363636365,0.17977166226325336,0.07213625111686617,0.017881409477898243,0.0078867928284489
0.4475299739552731,0.9134115333864299,144.0,14040,0.008832877414517886,0.51610714,0.04595819384064137,-6480,3,2.0,2,0.0,0.2116929144430257,0.0401784862580723,0.02169548779285979,0.0102701655567815
0.45366748352253156,1.0327794856228174,180.0,11880,-0.029301345173770442,0.37866452,0.004255272705872504,432,5,1.4,1,-0.4,0.17582944026328837,0.05809789909918439,0.02220571594343298,0.0081307137917539
0.4976094858655345,0.9149106736624509,828.0,27648,-0.3271232341252846,0.53583729,-0.1013489991639478,-7776,3,1.4166666666666667,2,0.5833333333333334,0.24367570320559429,0.021794250739677612,0.017103893394420176,0.0097611261024319
0.4974802758232147,0.8965722038771231,432.0,6264,0.05408546030106929,0.30828217,-0.16288729551870562,68040,1,1.5,2,0.5,0.2648643926763626,0.016109245390601212,0.017563156003158255,0.0069467927620184
0.4477056258574352,0.9758231083817331,144.0,142776,-0.6270830980965274,0.053044647,0.027556307418995618,-125928,2,1.6956521739130435,2,0.30434782608695654,0.17631595517633403,0.004258912913960744,0.029211914730275457,0.009972698602763
0.4476105917813227,0.9989545253980624,684.0,22248,-0.031660869380254295,0.45292038,0.04041497333558547,2160,3,1.7,2,0.3,0.21674455546475802,0.03152669954401649,0.021729553683359746,0.0074791233693053
0.4702707857463351,0.9804538016497979,108.0,6480,0.29884360351319467,0.41529036,0.002402075088937583,31104,1,2.0,2,0.0,0.20756644385075027,0.0008830077315645224,0.02210297690170691,0.0065238537613026
0.45792275622840406,1.0327794856228174,180.0,12312,3.3614535460504136e-05,0.48336259,-0.004255272705872504,-432,2,1.3,4,2.7,0.28042568217360975,0.009587913385054714,0.02882997867732904,0.0052705639496455
0.48154053448706163,0.9548131378765983,396.0,15984,0.2151273623746591,0.0099591585,-0.04475478681393058,21384,4,1.6666666666666667,2,0.3333333333333333,0.22748387734076178,0.08090193186379147,0.019159845972886703,0.0084237160031838
0.492994608225698,0.9664611493710421,720.0,73224,0.019811961228145037,0.027518561,-0.0004683277621938542,-62856,1,1.8095238095238095,2,0.19047619047619047,0.26950894469734704,0.004031140869976746,0.018009041774230156,0.0088693299170182
0.47773072368543656,0.9795576341022991,576.0,138024,-0.14254493746830219,0.0032716659,-0.03502213122783571,-84672,2,1.7692307692307692,3,1.2307692307692308,0.25867402007051815,0.04696121315017099,0.020908710254181964,0.009180760439071
0.4790183533685478,0.9819190500925199,648.0,47520,0.7864181631934559,0.52447718,0.009007211748360333,-23112,1,1.631578947368421,2,0.3684210526315789,0.23528218834451395,0.07478867438264214,0.01931784200619562,0.0108042126292928
0.4514732633412371,1.0430268305635058,1224.0,31752,-0.13402919740024316,0.57141566,-0.0802076114885088,16848,1,1.7,1,-0.7,0.20698535638130197,0.05998738423665134,0.021489061603440635,0.0065809405984194
0.49644054358036643,1.0087125611921843,324.0,10152,-0.012978999550000092,0.009353634,-0.06964124445781372,22896,2,1.25,2,0.75,0.26400301663415043,0.00977905458046896,0.01726757045643551,0.0111307109116963
0.3849539002018515,0.9941840702712945,252.0,4536,0.10711440531423463,0.30949169,0.10458845835530062,98280,3,1.4285714285714286,0,-1.4285714285714286,0.1649037051837817,0.010163826911493368,0.01590328100731225,0.0082801912291547
0.44540127370972954,1.006013603071227,1872.0,19440,-0.14729146852591182,0.56075346,-0.11080829340522047,54864,3,1.4444444444444444,4,2.5555555555555554,0.27746316896184814,0.00412661690757965,0.031144493064029402,0.0067995475537362
0.43715573355214943,0.979821812500406,468.0,45576,-0.08776155076942374,0.49907875,0.013896555352794826,-36936,3,1.4761904761904763,2,0.5238095238095238,0.16704790885057888,0.013833022193753486,0.02469957818608448,0.0072052190936007
0.4605177156731936,0.9565747354870408,792.0,7776,0.08581787779496027,0.38067371,0.01721300801224296,130248,3,2.1666666666666665,1,-1.1666666666666667,0.18412129009907985,0.10760342414176283,0.021826727904094265,0.0079381169899285
0.3464159004448383,0.9426729927492923,828.0,94392,-0.8405439201299313,0.63599867,0.08942468968519462,7344,3,1.619047619047619,0,-1.619047619047619,0.15744556219832914,0.012774186655811814,0.015374246181700848,0.0068564977655419
0.42566725758763313,0.9358219586391533,792.0,6912,0.7882136163293469,0.31725168,0.03728944048701005,82512,2,1.0,2,1.0,0.17181428048968517,0.02526018723360346,0.018625884419137023,0.0042200277733347
0.49613447121277515,0.9706988030419095,432.0,35208,0.22230611563195404,0.60290861,-0.053425878755174294,18144,4,1.625,2,0.375,0.25676667386746527,0.039768132817767476,0.0179866331656232,0.0075928079960332
0.4932287519066264,0.8874741966056329,684.0,8424,-0.0811982809241377,0.38615584,-0.05073938686124385,57888,4,2.0,2,0.0,0.2603157761823223,0.0008739058307520864,0.01687446169509261,0.0064354464507939
0.45105228890494425,0.979821812500406,468.0,8640,-0.1079834830588442,0.3686727,-0.013896555352794826,36936,1,1.625,3,1.375,0.28244406126291705,0.0007234968274706932,0.030781407522415625,0.0051461645101113
0.4282313202717486,1.0003412250486956,72.0,16200,-0.006330189476466063,0.36618236,0.039798915497693765,-11016,3,1.875,1,-0.875,0.1841630459983755,0.04950066243019546,0.022639671323464557,0.0088467006668932
0.4779787192950337,0.9706716428442395,432.0,16416,-0.02491232839352683,0.0070729004,-0.05638842280849138,37368,5,1.1,2,0.9,0.2810432104245176,0.006967992962650604,0.023671017874508253,0.008315069536612
0.4916555465462335,0.995675612634039,72.0,8856,0.7072459456818582,0.37688205,-0.05486979887310245,28512,3,1.5,2,0.5,0.21673792305012018,0.06297033429639104,0.0197714382936072,0.0107962735427997
0.4934881677959145,0.9584054200824044,216.0,7560,-0.15373084771451798,0.45110926,-0.07189787130937214,46224,0,2.0,2,0.0,0.27108403141574994,0.018598336500207813,0.019152461372991748,0.0074886278502311
0.4634616639180877,0.9675476921177679,1548.0,94392,-0.23175537749559344,0.04649106,-0.054913980808346086,-72144,2,1.8181818181818181,3,1.1818181818181819,0.28258983497733203,0.005004584455855221,0.027719301268169873,0.0088555288686342
0.33459298030450907,1.006013603071227,1872.0,74304,-0.24166347182686113,0.52779317,0.11080829340522047,-54864,3,1.7692307692307692,0,-1.7692307692307692,0.15508308000287122,0.015395854291880007,0.015606861388625487,0.0067285784115383
0.4917346087415614,1.0431766160008982,252.0,44928,0.10475681298225459,0.019226536,-0.0836093389151647,-9936,2,1.6666666666666667,2,0.3333333333333333,0.2568683112713259,0.044528670347939,0.018677638564523154,0.008817903349428
0.4758653133234184,0.9132748687672007,1440.0,33048,0.2174224987347244,0.65519875,-0.02815968746598324,109728,3,1.3846153846153846,2,0.6153846153846154,0.18613821765687324,0.07048999895490587,0.02532021771535103,0.0107479179682436
0.4629566980746432,0.9970409547292562,1368.0,89424,0.22461686374215342,0.02446066,0.009774217045177724,28512,1,1.6666666666666667,1,-0.6666666666666666,0.17664567404204246,0.07452807440959086,0.02421211841587009,0.0084233015727742
0.4140716022031601,0.918249691186205,1116.0,15984,-0.8492850527110826,0.53798842,0.0493900617149276,78408,2,2.0,4,2.0,0.14008337753611416,3.848673501199995e-05,0.0391432592283025,0.0087406425609754
0.4709600194385022,1.0146582835213107,216.0,91368,-0.7161428534202315,0.17122248,0.020408107067358683,-73440,4,1.6521739130434783,4,2.347826086956522,0.2803529352085725,0.011845441169821613,0.025587231520305394,0.0089520524397882
0.42159029648654234,0.9706716428442395,432.0,53784,-0.030791634047087648,3.9767569e-05,0.05638842280849138,-37368,4,1.5333333333333334,1,-0.5333333333333333,0.18185360588973834,0.0662276035399873,0.019125052283263885,0.0055299157966655
0.46487073606003493,0.8430372566066014,1656.0,16416,-0.2155024934641874,0.0080167316,0.014147617308512883,31104,1,1.6363636363636365,4,2.3636363636363638,0.2776205810163129,0.016713955736286368,0.026505324581043144,0.0125125960464044
0.4499107722322395,0.9747776726312227,252.0,15336,-0.1733079583368845,0.040217232,-0.09459530607146632,38880,2,1.4444444444444444,1,-0.4444444444444444,0.17740771408762598,0.06085101677983956,0.020489398551007877,0.011208803495463
0.4719077547988263,0.8989206146290991,144.0,12312,-0.34738490510967235,0.48800418,0.003354178477604497,4536,1,1.0,1,0.0,0.1789925735918695,0.09003474387038429,0.02604542745740201,0.0080802344912758
0.4752619332764308,1.0724824885557724,180.0,16848,0.047834901794054974,0.0012037319,-0.035704712290359486,-1944,4,1.4615384615384615,1,-0.46153846153846156,0.18450863366556716,0.07700065313916665,0.025413886324198626,0.0088309710328894
0.4358405901300329,0.9426729927492926,828.0,101736,-0.2035850135962373,0.010485418,-0.08942468968519462,-7344,2,1.7647058823529411,2,0.23529411764705882,0.20425567029013592,0.023761038334505102,0.022563024409510704,0.0075059105079967
0.47041908187131304,0.9829371960008337,360.0,6912,-0.14398647905777787,0.45501509,-0.06033168526367377,648,2,2.1666666666666665,1,-1.1666666666666667,0.18141462074600087,0.10340562758171551,0.024488638668126644,0.0060216547667285
0.441335413827596,0.973662567966175,1620.0,8424,-0.024296851802528142,0.3976177,-0.0075450221345946256,75816,2,1.0,4,3.0,0.2793821852769868,0.005082603825356968,0.03291048945985298,0.0085405938800743
0.44270859245760086,1.0495451559363411,288.0,53352,0.06804741747336265,0.023677709,0.05480934863893089,-48600,3,1.875,2,0.125,0.21389736689951885,0.02398712239317269,0.02209339746165396,0.0076372008981264
0.4545038970157992,0.9690908356512403,216.0,4752,0.39020049539203155,0.31548831,-0.03291360052925685,49032,2,1.1666666666666667,1,-0.16666666666666666,0.18573647707252505,0.12146824351294805,0.02211060646401088,0.0034875838866923
0.4337903916930014,0.9736625679661748,1620.0,84240,-0.2694029589465806,0.040111113,0.0075450221345946256,-75816,3,1.4166666666666667,1,-0.4166666666666667,0.1808833654107673,0.08342593084026467,0.017483056241465424,0.0101048095605111
0.486928355164799,0.8703667376405565,720.0,17496,0.44354297386788544,0.52023679,-0.023466691246711302,76896,3,2.142857142857143,2,-0.14285714285714285,0.21971813920670372,0.022014733702809597,0.019830157105910077,0.0059251013304791
0.48802556511690814,0.9989545253980626,684.0,24408,-0.07689873143522305,0.59365427,-0.04041497333558547,-2160,2,1.25,2,0.75,0.23649239990333562,0.06849853299230846,0.018544868742468905,0.0088437748929909
0.49202060402458736,0.905730566343522,756.0,28944,-0.6248765803084111,0.62285852,-0.058230212331585984,55296,2,1.4285714285714286,2,0.5714285714285714,0.272444000763223,0.005767243537888822,0.018738728353797123,0.0084341710554746
0.4101644755573946,0.9384692546724824,576.0,10800,-0.7348844043472864,0.46161282,0.031170938270201398,-2376,3,2.0,1,-1.0,0.18000962832730402,0.04603724883453686,0.01880225831820079,0.0105964356577037
0.3553154661607732,0.9747776726312224,252.0,54216,-0.1240525090213441,0.025299588,0.09459530607146632,-38880,2,1.5,0,-1.5,0.1657335431669452,0.011695175032216287,0.015669412091945816,0.0092857662561019
0.4267992991225527,1.0087125611921843,324.0,33048,-0.6380445310207665,0.034262087,0.06964124445781372,-22896,3,1.3571428571428572,1,-0.35714285714285715,0.1771850308277577,0.058319024925250484,0.016507424579077383,0.0095084553732101
0.3962604867015867,0.9920529108957608,180.0,19872,-0.09872245454127472,0.45957667,0.07469953273691549,71496,5,1.7777777777777777,0,-1.7777777777777777,0.17111054420961114,0.04075983262054417,0.014732157708548453,0.0054295927504318
0.44686132137001067,0.8761639888628389,360.0,43848,0.09405558803174224,0.0014100329,-0.014111541720204401,44712,2,1.7142857142857142,2,0.2857142857142857,0.17358612121479658,0.04282213028033233,0.021969389980067557,0.0123990886036005
0.43678574767313105,0.995675612634039,72.0,37368,-0.16355171356423504,0.0014950162,0.05486979887310245,-28512,0,1.9285714285714286,1,-0.9285714285714286,0.17672275043434524,0.05245735015667802,0.018124601945387987,0.0092975302288899
0.44248936504538255,1.0392954315905218,108.0,66312,0.13076445018099786,0.048758946,-0.009739585395576289,22248,2,1.894736842105263,2,0.10526315789473684,0.1676515285772355,0.02252452495021745,0.025330614447392513,0.0087039228228503
0.3712656518527283,1.0430268305635058,1224.0,48600,0.29239175698739234,0.49254441,0.0802076114885088,-16848,1,1.8181818181818181,0,-1.8181818181818181,0.16440272277162082,0.024283076109777313,0.01466371960497219,0.0061510446733167
0.49002698270579464,0.9792990298543817,36.0,20520,0.5579806907430559,0.0006132074,-0.08190171287939796,14472,1,1.3333333333333333,2,0.6666666666666666,0.2342807516041716,0.009795556650739279,0.017890019292747254,0.0102002784175289
0.46803023576944236,1.0003412250486956,72.0,5184,-0.021021644904161297,0.42189553,-0.039798915497693765,11016,1,1.5,2,0.5,0.28297582667005566,0.0017419155566257283,0.026233018055294377,0.0058783077550753
0.4085476831097416,0.9675476921177679,1548.0,22248,0.09956359728474208,0.012481335,0.054913980808346086,72144,2,2.2,1,-1.2,0.17231446385337823,0.03678699785378403,0.015551304361351328,0.006434979359371
0.41008739660763927,0.9944942423377074,396.0,7560,-0.5963146103383847,0.41490987,0.08561026897359275,11232,4,1.7142857142857142,4,2.2857142857142856,0.13791346697511755,2.7786805670171333e-05,0.039861723238968985,0.0038783410252456
0.48062723974570043,0.9945949775012927,1224.0,15768,-0.2265045331704431,0.009145394,-0.038137874700317875,50544,2,2.2,2,-0.2,0.2241637253557185,0.0006423606588369379,0.01921922864681999,0.0093838990469527
0.47267286083527266,1.0491484938407452,324.0,37584,-0.15457273274248917,0.12024243,0.025584342467266985,25272,2,1.2857142857142858,2,0.7142857142857143,0.19011631671494955,0.03966470958218149,0.025394372048075903,0.0113364705833886
0.4345957134093905,0.973309941829272,2916.0,45360,0.2651565300583715,0.48225275,-0.08264167091684993,20304,4,1.6,1,-0.6,0.18806480118327462,0.05265351084250902,0.023058833850953028,0.0079335046048894
0.4712396497165212,0.998377407805106,864.0,25488,0.148519717817737,0.025082797,0.015688705448277773,-7992,2,1.7857142857142858,3,1.2142857142857142,0.28138552652107673,0.009032801634038023,0.025622921078786744,0.0065702154393353
0.45957291366232983,1.0618968814716003,108.0,88776,-0.2420233195467945,0.0019716311,0.02535091219752106,-81000,2,1.6666666666666667,2,0.3333333333333333,0.16929676915558792,0.05936871579893044,0.02809631700571268,0.0113932982940882
0.3719365424275442,0.9892200827797267,648.0,11880,-0.34486492158924215,0.45589,0.09152512149054348,82512,2,1.8888888888888888,0,-1.8888888888888888,0.1659650324766673,0.03471320139840839,0.014412002996838234,0.0073788007648801
0.4634088256488779,0.9344440630305767,288.0,22464,0.0235743828319111,0.0003022801,0.02795930085698295,-4536,2,1.5833333333333333,2,0.4166666666666667,0.23603882347374328,0.04264743055962167,0.020890351973771308,0.0062347119183129
0.49908678553646424,1.0085274459314078,36.0,44928,-0.13432969052963653,0.59309328,-0.007352176794902854,0,1,1.6666666666666667,2,0.3333333333333333,0.2409092399599717,0.03962055928473329,0.017413624885697768,0.0091267390949469
0.4693353994633995,0.9971138247199867,1368.0,61992,0.3070310285048345,0.55627787,-0.021724807682076852,-39744,2,1.8421052631578947,2,0.15789473684210525,0.1942690547420212,0.020643615094205148,0.02478493452307831,0.0072965178572346
0.43152235764812685,0.9224358503693454,1404.0,21384,-0.0972785314871101,0.5526365,0.061472250577571164,51840,3,1.6666666666666667,2,0.3333333333333333,0.15583832658452357,0.0003661979291271211,0.03224541064770361,0.0099709086464676
0.45123206626488593,0.9699901335061185,612.0,33912,0.06628439462808267,0.61626548,0.03644651251338382,-7776,3,2.4,2,-0.4,0.18015024591094697,0.00488214232201456,0.028245493158504293,0.0091616280875086
0.3990470677534535,1.0415677130684216,36.0,80352,-0.08721472373687851,0.0019872901,0.055072879850563694,-74952,5,1.96,0,-1.96,0.17565981289905905,0.06788726049793653,0.015745406841315368,0.0092927312753259
0.46939354431789143,0.9880000097074375,864.0,13608,-0.9298631806460154,0.012064043,0.030497175466025594,32616,1,1.25,1,-0.25,0.17685880163464862,0.08831952075501537,0.026082350663100027,0.0082631688719664
0.4327134304821826,0.8924977921085809,396.0,11880,-0.4691811276008803,0.37614578,0.06717728930173444,34344,4,1.5,2,0.5,0.15057552645589234,0.019089827769370793,0.03551727960783141,0.0105224894428941
0.48767857877826976,0.9699901335061185,612.0,26136,-0.9632758378075571,0.58226657,-0.03644651251338382,7776,2,1.6363636363636365,2,0.36363636363636365,0.2765001213232479,0.013044791577711379,0.02089860644471771,0.0080875019839067
0.4970552132605003,0.8684828817142215,396.0,5400,0.24130669215021622,0.40512341,-0.014643492738709574,31104,3,1.0,2,1.0,0.25146396703768353,0.04411571822067162,0.017688338033777132,0.0063500247688702
0.44696467277916657,0.8899921931886043,720.0,19224,0.009636054801473145,0.52412558,0.016361757736254645,5184,1,2.0,1,-1.0,0.18215674276661611,0.0890576395574626,0.019074125300730334,0.0098518482068464
0.36089338241999286,0.9811872686655845,1080.0,92232,0.7361663084607469,0.0014344084,-0.03858486280327411,-60696,2,1.6666666666666667,0,-1.6666666666666667,0.16073208220711474,0.013458292649405956,0.01516485928163644,0.0070282729221099
0.3574206440240648,0.891328603748614,144.0,7344,0.3936577506615071,0.42973217,0.09252973792786623,22896,2,1.4285714285714286,0,-1.4285714285714286,0.16434626722413434,0.04122375848606735,0.014770158515533673,0.0044624693638089
0.4424463699746344,0.9405376350277196,72.0,26136,0.1347100169059328,0.55839634,0.018839915058080747,-15984,3,2.1,2,-0.1,0.21343415992606163,0.024117002458061698,0.022107978005460042,0.0065722602262023
0.4347036787697259,0.9728105885990223,1188.0,14040,-0.218883162838992,0.45285186,0.03600236044136529,32616,3,2.272727272727273,2,-0.2727272727272727,0.16297972712506367,0.004210501739595862,0.027490739553741175,0.0074880911224158
0.48845506116680487,0.8907054049988162,360.0,12096,-0.16507382157564857,0.0050897724,-0.13873527834892513,48384,2,2.0,2,0.0,0.26731604271424664,0.03205541349566027,0.02006125617702754,0.0123682051316414
0.4239088623956579,0.9265764112551744,432.0,9720,-0.17183690290649684,0.36258322,-0.10160034277893915,21816,3,2.0,6,4.0,0.27694561162371917,3.360925064010978e-05,0.037154090542461944,0.0072778876557304
0.3783402234685531,1.0493282844354048,324.0,53136,0.22805619965135424,0.026093131,0.0849862070468681,-28728,0,1.5625,0,-1.5625,0.1685709223735964,0.045255380133715994,0.014416523951875287,0.0066721910091919
0.46818312931064837,1.0512583646998295,252.0,5400,-0.4958423922247429,0.48359138,-0.07191093490941547,15768,4,2.0,3,1.0,0.24895944940065406,0.03967737253817416,0.021264591248965452,0.0072246211628166
0.42548928124267593,1.0544447676676088,252.0,119016,-0.14944548280767472,0.075562231,0.0517081242025722,-54216,2,1.6956521739130435,1,-0.6956521739130435,0.1806842504140396,0.08885832628122042,0.01729554043949215,0.0084060840631851
0.4829469938509424,1.0128246542018724,360.0,8424,-0.44252817676365674,0.51785702,-0.044637467327793334,120096,1,2.0,3,1.0,0.2571788444783595,0.04819865237558635,0.019985690930577713,0.0080132217638718
0.43882822895795226,0.9203461481726743,72.0,12096,-0.04875479571118509,0.0053729732,-0.0031519998233998092,70632,3,1.25,2,0.75,0.1575075712233641,0.017289120074745146,0.032103918129895014,0.0063171089602102
0.3975292137087554,0.9700617984301929,144.0,6048,-0.01893753023633705,0.30692399,0.07317682550233578,40608,2,1.0,0,-1.0,0.1766791965563701,0.04410540163487375,0.016996064991683348,0.0068130660835837
0.35213539981214703,0.986574440331735,1008.0,8856,0.03572040756380417,0.38416708,0.10346727600665828,45360,2,1.6,0,-1.6,0.1629939264489725,0.03521635578783194,0.014895003495143066,0.0078506608075457
0.4251425614309731,1.0489534964914775,288.0,15120,0.06566621077345684,0.0056686639,0.036143723601742006,-4968,2,1.8,3,1.2,0.14817418787768635,0.010483420785225295,0.0368324318715529,0.0061204576510046
0.4708124137708344,0.8834047205713331,1044.0,19224,0.1284181247289157,0.017460275,0.027360336176424194,17064,2,1.5454545454545454,2,0.45454545454545453,0.19308676761081736,0.026995965968728552,0.02496400359404196,0.0094675907784291
0.44995038195193104,1.0019439992577432,180.0,30240,0.18311349646334135,0.012726374,0.037704211299483814,-18360,2,1.3529411764705883,2,0.6470588235294118,0.23445134084311994,0.011191740997984756,0.022287001718494293,0.0074506190584605
0.47942049140387233,0.9094207482839978,612.0,6264,-0.0968072818413537,0.40986574,-0.04374426226931988,76464,3,1.6666666666666667,2,0.3333333333333333,0.19435887337975322,0.055982652119210496,0.024017276668364555,0.0070649377097538
0.4824117205217907,1.0814107374088158,972.0,36504,0.09176591515800618,0.022018231,-0.026809044702985396,17712,1,1.2,2,0.8,0.19737937415537155,0.07903441029061087,0.02261607398845677,0.0071032240404527
0.47070603921109117,0.9728105885990223,1188.0,46656,0.05179451307848322,0.56849927,-0.03600236044136529,-32616,2,2.0,1,-1.0,0.17901485411580179,0.09588347582190454,0.025431336563570356,0.0075429980970997
0.4482737164131025,0.9609746902440917,36.0,64368,-0.4905067155031926,0.59569335,-0.012597487278550035,18360,2,2.4,2,-0.4,0.16177323113672734,0.036126197302007335,0.03261292585658597,0.0101233245942269
0.47685011444140807,1.0259998828252428,216.0,10368,-0.2660955535903614,0.45060545,-0.09850989097285495,42768,3,1.375,2,0.625,0.2814952189152121,0.005403564224296442,0.023920178964946862,0.00867493326605
0.4302139223439181,1.044954296129137,144.0,35208,-0.0014169444603125687,0.018910849,0.005386121013271461,-17280,1,2.0,2,0.0,0.15351211024284747,0.0015604709400174888,0.033574434066529026,0.006833516656226
0.4839018698708621,0.9695921388697268,216.0,31104,0.09125789888780844,0.045934636,0.012744030318483979,-7776,3,1.7142857142857142,2,0.2857142857142857,0.24307726356992357,0.06465176835204706,0.01901779857358497,0.0083682374650754
0.4504176553655241,0.9971833950498066,108.0,34128,-0.14681201664156987,0.023069609,0.010325153969322043,0,3,1.25,2,0.75,0.1720427990946375,0.018402430582834584,0.030206429411945176,0.0076439744077534
0.49196362687023365,1.0412126619607773,720.0,93528,0.419572473169347,0.30004248,-0.06872776431515187,-86184,3,1.4705882352941178,2,0.5294117647058824,0.22000582893065238,0.06726510097316846,0.019296614388963868,0.0088829303414875
0.4833202962454716,1.0323833061838352,36.0,9072,0.905573406553969,0.43343881,-0.06356975932635317,81000,2,2.0,2,0.0,0.19991696778548362,0.08092246889707844,0.022072109570256702,0.007836695619933
